,PT,leading_time,wave_id,crest_depth,trough_depth_a,trough_depth_b,wave_height,wave_period,wave_steepness,wave_skewness,wave_kurtosis,ursell_number,mean_water_depth_gamma,trough_depth_gamma,crest_depth_gamma,wavenumber,angular_frequency,wavelenght,a,b,va,b0,mean_water_depth,Hrms,Hm0,Tm01,Tm02,broken,FID,location
21,TB-19,20140807:1005,21,3.6273,3.1334,3.2819,0.4939,8.625,0.009926902005446,-0.278966049548185,-1.20595555509114,39.7413020435951,0.144381672426955,0.157624305865833,0.13616188349461,0.126285816615563,0.728485253006329,49.7536894923578,0.608695983886719,0.391304016113281,0.42055652173913,2.50541875,3.46,0.5,0.76,10.8,9.6,0,5,One_Mile_Beach
22,TB-19,20140807:1005,22,3.4674,3.2805,3.2486,0.1869,6.375,0.005334243018671,0.167460626516515,-1.39345344432026,6.49923413736196,0.055718661692646,0.056973022405121,0.053902059179789,0.179326042588765,0.985597695243857,35.0377737470533,0.490196228027344,0.509803771972656,0.543905882352941,0.685393749999999,3.46,0.5,0.76,10.8,9.6,0,5,One_Mile_Beach
23,TB-19,20140807:1005,23,3.6408,3.2485,3.1583,0.3923,12.875,0.005175695901023,0.488369188379506,-1.08755943187482,65.7459202151162,0.116740885376802,0.12076342927505,0.107751043726654,0.082895377108684,0.488014392790647,75.796570645209,0.504854202270508,0.495145797729492,0.282780582524272,2.6221,3.46,0.5,0.76,10.8,9.6,0,5,One_Mile_Beach
24,TB-19,20140807:1005,24,3.7396,3.1576,3.3737,0.582,7.125,0.014192584704025,-0.085580598735549,-1.20566017267641,31.0867001427319,0.168389336738766,0.184317202938941,0.155631618354904,0.15322103038356,0.881850569428714,41.0073296821645,0.543859481811523,0.456140518188477,0.524856140350877,2.15189375,3.46,0.5,0.76,10.8,9.6,0,5,One_Mile_Beach
25,TB-19,20140807:1005,25,3.5662,3.373,3.3758,0.1932,11.75,0.002829507580167,0.533818731756795,-1.15582662751326,23.4720282501032,0.055946247221205,0.05727838719241,0.054175312657731,0.092020292206297,0.534739175079114,68.2804320279007,0.297872543334961,0.702127456665039,0.303506382978723,0.953562499999997,3.46,0.5,0.76,10.8,9.6,0,5,One_Mile_Beach
26,TB-19,20140807:1005,26,3.4738,3.3757,3.3332,0.0981,5.625,0.00322675887777,-0.441206750633707,-1.05207750833077,2.35712418425161,0.028684848696736,0.029060639274817,0.028239967758651,0.206669969119438,1.11701072127637,30.4020237383808,0.488889694213867,0.511110305786133,0.617564444444444,0.496006249999999,3.46,0.5,0.76,10.8,9.6,0,5,One_Mile_Beach
27,TB-19,20140807:1005,27,3.66,3.3331,3.3914,0.3269,8.875,0.006346553080299,-0.367682250356087,-1.25421679756891,23.4219957351958,0.092598581325906,0.098076865380577,0.08931693989071,0.121983998364538,0.707964541654038,51.5082747853768,0.563381195068359,0.436618804931641,0.412394366197183,1.77108125,3.46,0.5,0.76,10.8,9.6,0,5,One_Mile_Beach
0,TB-19,20140807:1045,0,3.7844,3.2763,3.3431,0.5081,12.375,0.006853578981761,0.46640682637819,-1.22135632958037,79.4075424099953,0.146153959000377,0.155083478313952,0.134261705950745,0.084751637000182,0.507732146034714,74.1364477380668,0.555556297302246,0.444443702697754,0.305810101010101,2.4979625,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
1,TB-19,20140807:1045,1,3.4319,3.3423,3.326,0.0896,4.5,0.0038743611251,-0.001844849141198,-1.43343130240803,1.28347538891379,0.026488372984928,0.02680788678455,0.026107986829453,0.271688938570682,1.39626340159546,23.1263935154465,0.527778625488281,0.472221374511719,0.762644444444444,0.26083125,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
2,TB-19,20140807:1045,2,3.628,3.3246,3.1739,0.3034,8.75,0.006004594230811,0.023149835049885,-1.15798582910259,21.0795433490966,0.088877941466498,0.091259098838958,0.083627342888644,0.124350620456852,0.718078320820524,50.5279771351024,0.342857360839844,0.657142639160156,0.414628571428571,2.11854375,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
3,TB-19,20140807:1045,3,3.886,3.1711,3.3125,0.7149,13.5,0.008702943045816,0.79937536617195,-0.124337721118367,151.277310758764,0.205744761071929,0.225442275551071,0.183968090581575,0.07648930462259,0.465421133865155,82.1446258164041,0.268518447875977,0.731481552124023,0.287851851851852,4.127625,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
4,TB-19,20140807:1045,4,3.6323,3.3104,3.2556,0.3219,8.375,0.006672490272934,0.355497608896113,-1.29383293530829,20.6512151535193,0.093791817403924,0.097239004349928,0.088621534564876,0.130240735772591,0.750231081454279,48.2428578885677,0.582089424133301,0.417910575866699,0.433707462686567,1.4965625,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
5,TB-19,20140807:1045,5,4.0026,3.2549,2.9742,0.7477,10.25,0.01194931374424,0.307088363198799,-1.19082533064354,84.8952247737156,0.217763529799403,0.229715198623614,0.186803577674512,0.10041427383802,0.612993688505326,62.572631031671,0.341464042663574,0.658535957336426,0.39049756097561,4.74811875,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
6,TB-19,20140807:1045,6,4.0225,2.9735,3.1576,1.049,11,0.01553068555812,0.044694815688754,-1.15452033206774,182.02933494571,0.301648808425656,0.352782915755843,0.260783095090118,0.093023999341471,0.571198664289053,67.5437021807175,0.329545021057129,0.670454978942871,0.365681818181818,5.59609375,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
7,TB-19,20140807:1045,7,3.7751,3.1562,3.4134,0.6189,7.875,0.013468377334775,-0.311928304560411,-0.87908345328171,41.5659155703292,0.176280763217519,0.196090235092833,0.163942677015178,0.136733415061252,0.797864800911693,45.952083507641,0.460318565368652,0.539681434631348,0.479377777777778,2.8213375,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
8,TB-19,20140807:1045,8,3.6415,3.4127,3.3516,0.2288,12.875,0.003018324782927,-0.37964781296905,-0.576488903524896,33.0781935221888,0.065164566876304,0.067043689747121,0.062831250858163,0.082887648288389,0.488014392790647,75.8036382612605,0.33980655670166,0.66019344329834,0.282834951456311,2.06981875,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
9,TB-19,20140807:1045,9,3.9841,3.3487,3.5271,0.6354,8.375,0.012620156870866,0.093670096612099,-1.34406488326428,42.89270133094,0.174035632691335,0.189745274285544,0.159483948696067,0.124795064880904,0.750231081454279,50.3480270888584,0.597014427185059,0.402985572814941,0.475713432835821,2.5582,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
10,TB-19,20140807:1045,10,3.8213,3.5229,3.0595,0.2984,9,0.005593673909854,-0.375275945096963,-1.20306740015395,19.4223251111122,0.08551667173096,0.084702943597604,0.0780886085887,0.117781802022609,0.698131700797732,53.3459770463819,0.361111640930176,0.638888359069824,0.424588888888889,3.893675,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
11,TB-19,20140807:1045,11,3.913,3.0581,3.0886,0.8549,11.625,0.012107163427898,0.071652758586186,-1.59466291009433,149.041115872996,0.24639267082326,0.279552663418462,0.218476871965244,0.088982982058476,0.540489058682115,70.6110894670911,0.333332061767578,0.666667938232422,0.336602150537634,4.83398125,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
12,TB-19,20140807:1045,12,4.0807,3.0865,3.1569,0.9942,10.625,0.015160130418556,0.374538982632449,-1.3012385645332,145.417461025835,0.282515322523887,0.322112425076948,0.243634670522214,0.095809604406354,0.591358617146314,65.5799107627135,0.470588684082031,0.529411315917969,0.384065882352941,4.6460625,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
13,TB-19,20140807:1045,13,3.7353,3.1562,3.407,0.5791,8.875,0.011136363137372,-0.136510348837852,-0.492530892044536,49.8058527367455,0.166987463685057,0.183480134338762,0.155034401520627,0.120828584424373,0.707964541654038,52.0008186565512,0.380281448364258,0.619718551635742,0.420878873239437,2.78985,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
14,TB-19,20140807:1045,14,3.7517,3.4063,3.2926,0.3454,8.5,0.006941841432652,-0.12980194770513,-1.26371264788274,21.6355997074911,0.097176481045722,0.101400346416933,0.092064930564811,0.126279317007547,0.739198271432892,49.7562503193147,0.529411315917969,0.470588684082031,0.441376470588235,2.25055625,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
15,TB-19,20140807:1045,15,3.5449,3.2912,3.3274,0.2537,5.75,0.008066039841253,0.083373156151503,-1.33653440543914,7.04008419343394,0.074181240399875,0.077084346135148,0.071567604163728,0.199765167590394,1.09272787950949,31.4528572872268,0.565217971801758,0.434782028198242,0.616504347826087,0.75445,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
16,TB-19,20140807:1045,16,3.6238,3.326,3.2123,0.2978,6.625,0.007984478624115,-0.107831169090579,-1.26663939563693,11.259373359013,0.08663664779982,0.08953698135899,0.08217892819692,0.168461916643819,0.948405329385598,37.2973632994109,0.452829360961914,0.547170639038086,0.546988679245283,1.51194375,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
17,TB-19,20140807:1045,17,3.584,3.2109,3.1462,0.3731,14.5,0.004390500948965,-0.265616071743139,-1.52365381925157,81.3892892579728,0.109500904925731,0.116197950730325,0.1041015625,0.073938169535498,0.433323124633075,84.978913417149,0.413793563842773,0.586206436157227,0.247172413793103,3.81421875,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
18,TB-19,20140807:1045,18,3.5342,3.1441,3.1974,0.3901,15.625,0.004282454417018,-0.005659717573475,-0.969552496899208,104.148567585261,0.116347125478531,0.124073661779206,0.110378586384472,0.068975787417771,0.402123859659494,91.0926216633638,0.607999801635742,0.392000198364258,0.2261888,3.28523125,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
19,TB-19,20140807:1045,19,3.7154,3.1967,3.1697,0.5187,9.625,0.009175436985561,0.337413223654697,-1.39769685257242,50.7445711945569,0.152273970148602,0.162261081740545,0.139608117564731,0.111145114429593,0.652798473473204,56.5313674777832,0.467533111572266,0.532466888427734,0.386015584415584,2.30575,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
20,TB-19,20140807:1045,20,3.692,3.1675,3.2215,0.5245,9.25,0.009705179306083,0.056804580541648,-1.45269948156402,48.2036006576538,0.15282960591621,0.165588003157064,0.1420639219935,0.116262040075361,0.679263276451847,54.0433085735192,0.527027130126953,0.472972869873047,0.399135135135135,2.475625,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
21,TB-19,20140807:1045,21,3.724,3.2208,3.2592,0.5032,14.25,0.005916213354993,0.861470899726423,-0.642640876209646,108.953947499358,0.148006700047547,0.156234475906607,0.135123523093448,0.073872545362151,0.440925284714357,85.0544038570361,0.412281036376953,0.587718963623047,0.261333333333333,2.5713875,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
22,TB-19,20140807:1045,22,3.7503,3.2578,3.3402,0.4925,10.125,0.008223074009306,0.361408977999181,-1.23404226974382,51.09484071203,0.141351698145435,0.151175640002456,0.131322827507133,0.10490781278197,0.620561511820206,59.892444047403,0.395061492919922,0.604938507080078,0.3704,2.315625,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
23,TB-19,20140807:1045,23,3.6032,3.3395,3.444,0.2637,6.25,0.007568158744826,-0.109116426112125,-1.02968231462901,8.59618156760064,0.075754563034171,0.078963916754005,0.073184946714032,0.180326673598384,1.00530964914873,34.843349471267,0.479999542236328,0.520000457763672,0.576512,0.895393749999999,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
24,TB-19,20140807:1045,24,3.7972,3.4433,3.2215,0.3539,13.875,0.004235926888572,-0.164364017451004,-0.582355405895388,60.509029713092,0.100091134729655,0.102779310545117,0.093200252817866,0.075205181092298,0.452842184301231,83.5472399098189,0.630629539489746,0.369370460510254,0.273672072072072,4.386025,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
25,TB-19,20140807:1045,25,3.967,3.2208,3.083,0.7462,14.875,0.008140830381976,0.226363606443205,-1.22097773900645,187.645022726549,0.213217717376992,0.231681569796324,0.188101840181497,0.068547769826151,0.422399012247367,91.6614110585191,0.336134433746338,0.663865566253662,0.266689075630252,6.242025,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
26,TB-19,20140807:1045,26,3.9642,3.0822,3.2556,0.882,8,0.018451709226184,0.248956887420521,-1.29092648944494,68.825615331956,0.25221074840999,0.286159236908702,0.222491297109127,0.131446154537766,0.785398163397448,47.8004497680025,0.5,0.5,0.495525,3.360025,3.46,0.58,0.86,11.3,10.1,0,6,One_Mile_Beach
0,TB-19,20140807:1055,0,3.616,3.0972,3.2635,0.5188,13.375,0.006603428308012,-0.770738115988382,-0.248569339571862,107.783731806191,0.151604416762789,0.167506134573163,0.143473451327434,0.079974101237312,0.469770864088193,78.5652506245131,0.700934410095215,0.299065589904785,0.270355140186916,4.37526875,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
1,TB-19,20140807:1055,1,3.7759,3.262,3.1611,0.5139,9.5,0.009147033319254,0.050673233744829,-1.42850730974698,46.7329784353358,0.147645525072311,0.157541385652974,0.136100002648375,0.111835970725465,0.661387927071535,56.1821502189449,0.447368621826172,0.552631378173828,0.397463157894737,3.06920625,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
2,TB-19,20140807:1055,2,3.8704,3.159,3.3871,0.7114,15.125,0.007722246290423,-0.046394287943187,-0.892671833018078,191.516152084155,0.202602125913761,0.22519784742007,0.183805291442745,0.068203970242352,0.415417210392039,92.1234538818378,0.363636493682861,0.636363506317139,0.255894214876033,5.35855625,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
3,TB-19,20140807:1055,3,3.6835,3.385,3.4056,0.2985,6.875,0.007624222997211,0.054449394866925,-1.49933286005931,11.796843194981,0.084487351915901,0.088183161004431,0.081037057146736,0.160483771908666,0.913917862862485,39.1515306030784,0.527273178100586,0.472726821899414,0.535781818181818,1.035225,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
4,TB-19,20140807:1055,4,3.7474,3.4035,3.2542,0.3439,6.5,0.009282204635173,0.016126631051705,-1.26482689340573,11.9733860495433,0.097939512610316,0.101043043925371,0.091770294070556,0.169589449787601,0.966643893412244,37.049387889688,0.423076629638672,0.576923370361328,0.576523076923077,1.69429375,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
5,TB-19,20140807:1055,5,3.7894,3.2528,3.2606,0.5366,6.5,0.01441316872438,0.2682638027061,-1.44157950243903,21.6103091533121,0.153787420381735,0.164965568125922,0.141605531218663,0.16876744308409,0.966643893412244,37.2298423935292,0.461538314819336,0.538461685180664,0.582984615384615,1.565875,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
6,TB-19,20140807:1055,6,3.7019,3.2599,3.3843,0.442,7.25,0.010622119284543,-0.126445312906891,-1.1991545723897,22.091826606108,0.126193437244436,0.135586981195742,0.119398146897539,0.150997157963232,0.86664624926615,41.6112819071043,0.482757568359375,0.517242431640625,0.510606896551724,1.7818375,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
7,TB-19,20140807:1055,7,3.746,3.3829,3.5172,0.3631,5.5,0.011884108805329,-0.245976917774284,-1.15768588113768,8.75544104245139,0.101267054476401,0.107333944249017,0.096930058729311,0.205645986875705,1.14239732857811,30.5534058925118,0.522727966308594,0.477272033691406,0.681090909090909,1.13161875,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
8,TB-19,20140807:1055,8,3.6088,3.5165,3.4532,0.0923,6.75,0.00242809131532,-0.141004556671897,-1.1383495269617,3.0672078471554,0.026076700892818,0.026247689463956,0.025576368876081,0.165288707225457,0.930842267730309,38.0133973618004,0.333333969116211,0.666666030883789,0.534637037037037,0.589756250000001,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
9,TB-19,20140807:1055,9,3.6877,3.4518,3.2969,0.2359,9.125,0.004430893582777,-0.2311964327791,-0.884660777965143,16.2578948400428,0.067326382889443,0.068341155339243,0.063969411828511,0.118016640343276,0.688568252841599,53.239825239082,0.273972511291504,0.726027488708496,0.404131506849315,1.90439375,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
10,TB-19,20140807:1055,10,4.0679,3.2962,3.1931,0.7717,11.625,0.010727222397817,0.717568148950033,-0.870950553879303,111.514223980972,0.219044018487439,0.234118075359505,0.189704761670641,0.087341099075822,0.540489058682115,71.9384731090349,0.440860748291016,0.559139251708984,0.34992688172043,3.87030625,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
11,TB-19,20140807:1055,11,3.9208,3.1917,3.0311,0.7291,13.125,0.009097725745955,0.508732410742272,-1.21226164601123,144.022193943519,0.212838919884741,0.228436256540402,0.185956947561722,0.078401723680886,0.478718880547016,80.1409077784265,0.514286041259766,0.485713958740234,0.298727619047619,5.217025,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
12,TB-19,20140807:1055,12,3.9073,3.0304,3.2926,0.8769,11.875,0.012155742686216,0.29431421445518,-0.43193023931986,163.978663205718,0.256351663771703,0.289367740232312,0.224426074271236,0.087098624522625,0.529110341657228,72.1387431961963,0.336841583251953,0.663158416748047,0.329035789473684,4.6671125,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
13,TB-19,20140807:1055,13,3.945,3.2919,3.2279,0.6531,10.25,0.010509408315783,0.69336201436132,-0.918250186133345,70.7037775812455,0.186323753388694,0.198396063063884,0.165551330798479,0.101106354182935,0.612993688505326,62.1443168231661,0.5,0.5,0.384878048780488,2.872875,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
14,TB-19,20140807:1055,14,3.6273,3.2244,3.2997,0.4029,13.5,0.005071743741402,0.021411005066437,-0.885745961737662,75.8456121406669,0.117735702769233,0.124953479717157,0.111074352824415,0.079093337696089,0.465421133865155,79.4401335207562,0.712962150573731,0.28703784942627,0.268688888888889,2.68856875,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
15,TB-19,20140807:1055,15,3.7382,3.2983,3.0524,0.4399,8.875,0.008456417061368,0.018505022428686,-1.20038606025176,33.1755883900245,0.129418778406177,0.133371736955401,0.11767695682414,0.120784804345007,0.707964541654038,52.0196670537501,0.450704574584961,0.549295425415039,0.421205633802817,3.10441875,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
16,TB-19,20140807:1055,16,3.9088,3.0503,3.3594,0.8585,7.5,0.01939580540613,0.08300907568286,-1.26398354025505,59.2621765143735,0.249021266559295,0.281447726453136,0.219632623823168,0.141953919101584,0.837758040957278,44.2621475119912,0.550000190734863,0.449999809265137,0.521173333333333,3.00930625,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
17,TB-19,20140807:1055,17,3.8661,3.3573,3.3224,0.5088,14.5,0.005770054587628,0.742749819826898,-0.749407519930116,104.54686465028,0.143847140665471,0.151550352962202,0.13160549390859,0.07125456408531,0.433323124633075,88.1794084047309,0.655172348022461,0.344827651977539,0.266627586206896,3.13763125,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
18,TB-19,20140807:1055,18,3.7346,3.321,3.3303,0.4136,12.875,0.005389831267866,0.461860625676709,-0.700904452347999,66.4943315301767,0.118202700329785,0.124540800963565,0.11074813902426,0.081879372897569,0.488014392790647,76.7370961064865,0.68932056427002,0.31067943572998,0.290066019417476,2.31438125,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
19,TB-19,20140807:1055,19,3.8526,3.3274,3.385,0.5252,10.5,0.008333421217853,0.574532993168305,-0.710938514208429,56.6255518244309,0.14790121542583,0.157840956903288,0.136323521777501,0.099696172419182,0.59839860068377,63.0233353469315,0.690476417541504,0.309523582458496,0.366914285714286,2.37235,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
20,TB-19,20140807:1055,20,3.6685,3.3843,3.2791,0.2842,9.625,0.005057558134269,-0.133984204301098,-1.27938408850005,23.1517536156284,0.081160965440431,0.083976006855184,0.077470355731225,0.111814127232399,0.652798473473204,56.1931257051299,0.441557884216309,0.558442115783691,0.381142857142857,2.1636125,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
21,TB-19,20140807:1055,21,3.9422,3.2784,3.2691,0.6638,14.125,0.007659887110438,0.302629711754036,-1.3666826923436,141.47548216643,0.186772882721364,0.20247681795998,0.168383136319821,0.07250450459018,0.444827278384395,86.6592405905581,0.415929794311523,0.584070205688477,0.279093805309734,4.05994375,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
22,TB-19,20140807:1055,22,3.8022,3.2677,3.2727,0.5345,10.375,0.008642124348262,0.044973572462439,-1.54945289912963,58.5970257038222,0.151432211167291,0.163570707225265,0.140576508337278,0.101590399864951,0.605608222378755,61.8482190790874,0.554216384887695,0.445783615112305,0.366477108433735,2.749975,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
23,TB-19,20140807:1055,23,3.6174,3.2706,3.3622,0.3468,19.625,0.002985781351967,0.248843968289813,-0.826356791132326,133.733116856693,0.101385196544558,0.106035589800037,0.095869961851053,0.054095206231629,0.320162308646094,116.150501031011,0.509554386138916,0.490445613861084,0.184326114649682,2.957125,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
24,TB-19,20140807:1055,24,3.7069,3.3615,3.0318,0.3454,11.5,0.005077128719957,-0.502000315399742,-0.822490985500205,42.0853850092183,0.100261592420843,0.102751747731667,0.093177587741779,0.092358252970168,0.546363939754747,68.03057772443,0.315217018127441,0.684782981872559,0.322339130434783,4.78270625,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
25,TB-19,20140807:1055,25,3.8952,3.0275,3.5307,0.8677,5.625,0.027216795002519,-0.377310854295211,-1.250778705824,31.7820840995686,0.247181951609208,0.286606110652353,0.22276134729924,0.19708213261305,1.11701072127637,31.8810499149406,0.622222900390625,0.377777099609375,0.69248,2.74505,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
26,TB-19,20140807:1055,26,3.6884,3.5293,2.9977,0.1591,8.625,0.003172972829274,-0.112690629860753,-1.63511258699864,9.09938633134783,0.047388141944016,0.045079760859094,0.043135234790153,0.125307204657268,0.728485253006329,50.1422509931886,0.275362968444824,0.724637031555176,0.427640579710145,3.113975,3.48,0.58,0.84,10.4,9.2,0,7,One_Mile_Beach
0,TB-19,20140807:1020,0,3.6039,3.5015,3.3843,0.1024,11.625,0.001508739455274,0.027155542430894,-0.978711978696332,10.9877553828843,0.029250332597335,0.029244609453092,0.02841366297622,0.092575093532597,0.540489058682115,67.8712282906546,0.215053558349609,0.784946441650391,0.310012903225806,1.361725,3.46,0.63,0.93,12.1,10.7,0,8,One_Mile_Beach
1,TB-19,20140807:1020,1,3.6749,3.3821,3.1917,0.2928,13.5,0.003662498132239,-0.753091557502219,-0.281397464551331,48.3725586795938,0.08408678998616,0.086573430708731,0.079675637432311,0.078593423675061,0.465421133865155,79.9454332611459,0.314814567565918,0.685185432434082,0.272214814814815,3.945025,3.46,0.63,0.93,12.1,10.7,0,8,One_Mile_Beach
2,TB-19,20140807:1020,2,3.6103,3.191,3.2436,0.4193,17.5,0.004058880094849,-0.824733197538984,-0.688095137621758,137.715153646511,0.120994424596365,0.131400814791601,0.116139932969559,0.060822074351437,0.359039160410262,103.304357409361,0.300000190734863,0.699999809265137,0.206302857142857,4.833875,3.46,0.63,0.93,12.1,10.7,0,8,One_Mile_Beach
3,TB-19,20140807:1020,3,3.5676,3.2421,3.0467,0.3255,8.5,0.006696637522159,-0.325848320405721,-0.942520415075827,22.5662905875767,0.097029852680693,0.100397890256315,0.091237806929028,0.1292664039531,0.739198271432892,48.6064833168813,0.426470756530762,0.573529243469238,0.419717647058824,2.64375,3.46,0.63,0.93,12.1,10.7,0,8,One_Mile_Beach
4,TB-19,20140807:1020,4,4.1262,3.0432,3.149,1.083,12.25,0.01415981541713,0.837258165488576,-0.469798831945922,224.790886469056,0.314305522779873,0.355875394321767,0.262469099898211,0.082150271635536,0.512913086300374,76.4840478562905,0.26530647277832,0.73469352722168,0.336832653061224,4.974225,3.46,0.63,0.93,12.1,10.7,0,8,One_Mile_Beach
5,TB-19,20140807:1020,5,3.8462,3.1483,3.0972,0.6979,15,0.007663743670883,0.408430382904697,-1.11371608953616,185.468143983012,0.204883375787942,0.221675189784963,0.181451822578129,0.068996592106149,0.418879020478639,91.0651543124501,0.483333110809326,0.516666889190674,0.256413333333333,4.67236875,3.46,0.63,0.93,12.1,10.7,0,8,One_Mile_Beach
6,TB-19,20140807:1020,6,3.7574,3.0965,3.2699,0.6609,12.75,0.00867399398207,-0.445157824440236,-1.03633093672794,129.227746051395,0.189446782788551,0.213434522848377,0.175892904668122,0.082463779002432,0.492798847621928,76.1932739826811,0.264705657958984,0.735294342041016,0.294698039215686,5.037175,3.46,0.63,0.93,12.1,10.7,0,8,One_Mile_Beach
7,TB-19,20140807:1020,7,3.9009,3.2684,3.1867,0.6325,18.875,0.005458023610523,0.45707937097711,-0.757378832687001,243.279303636984,0.180442299473782,0.193519765022641,0.162142069778769,0.054219405147629,0.332883989784349,115.884438238886,0.284768581390381,0.715231418609619,0.206670198675497,6.04783125,3.46,0.63,0.93,12.1,10.7,0,8,One_Mile_Beach
8,TB-19,20140807:1020,8,4.0601,3.1839,3.1192,0.8762,10,0.014275718090105,0.352754157991255,-1.30179640968302,102.267011136818,0.248376086502331,0.275197085335595,0.215807492426295,0.102370442996103,0.628318530717959,61.3769475181304,0.425000190734863,0.574999809265137,0.40601,4.13216875,3.46,0.63,0.93,12.1,10.7,0,8,One_Mile_Beach
9,TB-19,20140807:1020,9,3.7389,3.1178,3.1746,0.6211,21.75,0.004741113460989,-0.165851905166157,-1.25232446312279,351.705477608365,0.179947349765465,0.199210982102765,0.166118377062773,0.047962154947282,0.288882083088717,131.002981706843,0.3045973777771,0.6954026222229,0.171903448275862,7.2975625,3.46,0.63,0.93,12.1,10.7,0,8,One_Mile_Beach
10,TB-19,20140807:1020,10,3.9713,3.1739,3.1498,0.7974,15.125,0.008547672775992,0.402620042131057,-0.42672118351051,217.04670636442,0.227962572847271,0.251236648917735,0.200790673079344,0.067352159514286,0.415417210392039,93.2885500998212,0.239669322967529,0.760330677032471,0.262565289256198,5.30766875,3.46,0.63,0.93,12.1,10.7,0,8,One_Mile_Beach
11,TB-19,20140807:1020,11,3.9194,3.1483,3.5818,0.7711,6.25,0.021343342839248,-0.318261516930902,-1.33390345697889,32.2536523243591,0.216194954291096,0.244925832989232,0.196739296831148,0.173912823412866,1.00530964914873,36.1283612322446,0.64000129699707,0.35999870300293,0.627104,2.64013125,3.46,0.63,0.93,12.1,10.7,0,8,One_Mile_Beach
12,TB-19,20140807:1020,12,3.7453,3.5797,3.0396,0.1656,8.125,0.003496555288487,-0.236382540746068,-1.58168064195708,8.09767425709933,0.048443694886632,0.046260859848591,0.044215416655542,0.132666091874166,0.773315114729795,47.3608984663482,0.261537551879883,0.738462448120117,0.46096,3.09135625,3.46,0.63,0.93,12.1,10.7,0,8,One_Mile_Beach
13,TB-19,20140807:1020,13,3.8505,3.0382,3.2592,0.8123,10,0.013570344446308,0.090090000445765,-1.29048172571464,103.781164415346,0.237269230977276,0.267362253966164,0.210959615634333,0.104967362844278,0.628318530717959,59.8584658785878,0.524999618530273,0.475000381469727,0.38505,3.887725,3.46,0.63,0.93,12.1,10.7,0,8,One_Mile_Beach
