,PT,leading_time,wave_id,crest_depth,trough_depth_a,trough_depth_b,wave_height,wave_period,wave_steepness,wave_skewness,wave_kurtosis,ursell_number,mean_water_depth_gamma,trough_depth_gamma,crest_depth_gamma,wavenumber,angular_frequency,wavelenght,a,b,va,b0,mean_water_depth,Hrms,Hm0,Tm01,Tm02,broken,FID,location
8,010_UQ_RBR01,20180614:1205,8,0.774,0.6773,0.5939,0.0967,6.4,0.0056,-0.225,-0.9831,94.3063,0.1385,0.1428,0.1249,0.3609,0.9817,17.409,0.3281,0.6719,0.1209,0.6746,0.77,0.29,0.4,4.7,3.5,0,8,Seven_Mile_Beach_2018
9,010_UQ_RBR01,20180614:1205,9,0.9795,0.5928,0.6843,0.3867,4.7,0.0274,0.2816,-1.1624,370.6103,0.5047,0.6522,0.3947,0.4446,1.3368,14.1322,0.5532,0.4468,0.2084,0.8268,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
10,010_UQ_RBR01,20180614:1205,10,0.8434,0.6808,0.6218,0.1626,9.3,0.0061,0.5401,-0.553,363.6906,0.2289,0.2388,0.1928,0.2365,0.6756,26.5708,0.2043,0.7957,0.0907,0.8285,0.77,0.29,0.4,4.7,3.5,0,8,Seven_Mile_Beach_2018
11,010_UQ_RBR01,20180614:1205,11,1.0761,0.6217,0.6329,0.4544,10.2,0.0138,1.6076,2.9062,2047.8649,0.593,0.731,0.4223,0.191,0.616,32.9043,0.098,0.902,0.1055,1.4891,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
12,010_UQ_RBR01,20180614:1205,12,1.0622,0.6316,0.7022,0.4305,5.4,0.0253,0.8555,-0.2845,493.8326,0.5461,0.6816,0.4053,0.3696,1.1636,17.0015,0.5185,0.4815,0.1967,0.8585,0.77,0.29,0.4,4.7,3.5,0,8,Seven_Mile_Beach_2018
13,010_UQ_RBR01,20180614:1205,13,1.0073,0.6999,0.6195,0.3075,9.1,0.0108,1.1203,1.0962,721.7454,0.4078,0.4393,0.3052,0.2215,0.6905,28.3678,0.1319,0.8681,0.1107,1.2321,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
14,010_UQ_RBR01,20180614:1205,14,1.012,0.6192,0.6716,0.3928,9.7,0.0129,0.3988,0.0824,1522.8699,0.4992,0.6344,0.3882,0.2071,0.6478,30.3374,0.1443,0.8557,0.1043,1.6404,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
15,010_UQ_RBR01,20180614:1205,15,0.9142,0.6711,0.7249,0.2431,3.8,0.0223,0.641,-0.7739,95.4304,0.3137,0.3622,0.2659,0.5768,1.6535,10.893,0.7105,0.2895,0.2406,0.4025,0.77,0.29,0.4,4.7,3.5,0,8,Seven_Mile_Beach_2018
16,010_UQ_RBR01,20180614:1205,16,0.83,0.7247,0.6787,0.1054,8.5,0.0044,-0.5207,-0.1225,160.3144,0.1369,0.1454,0.1269,0.2611,0.7392,24.0637,0.3647,0.6353,0.0977,0.7791,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
17,010_UQ_RBR01,20180614:1205,17,0.9214,0.6785,0.6473,0.2429,9.9,0.0082,0.5019,-0.8583,679.8254,0.3192,0.3579,0.2636,0.2125,0.6347,29.5708,0.2828,0.7172,0.0931,1.1338,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
18,010_UQ_RBR01,20180614:1205,18,1.0429,0.6472,0.5776,0.3957,5.6,0.0226,0.913,0.0587,447.3807,0.528,0.6113,0.3794,0.3589,1.122,17.5082,0.4286,0.5714,0.1862,0.975,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
19,010_UQ_RBR01,20180614:1205,19,0.8056,0.5761,0.6595,0.2296,2.9,0.0301,-0.2201,-1.1216,69.8126,0.3267,0.3985,0.2849,0.824,2.1666,7.6252,0.6897,0.3103,0.2778,0.3757,0.77,0.29,0.4,4.7,3.5,0,8,Seven_Mile_Beach_2018
20,010_UQ_RBR01,20180614:1205,20,1.1069,0.6569,0.6739,0.4501,5.5,0.0255,0.8903,-0.5379,496.0735,0.5627,0.6851,0.4066,0.3555,1.1424,17.6752,0.3091,0.6909,0.2013,0.7997,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
21,010_UQ_RBR01,20180614:1205,21,0.8177,0.6709,0.6254,0.1468,4.8,0.0111,0.113,-0.7351,85.5828,0.2031,0.2188,0.1795,0.4735,1.309,13.2685,0.375,0.625,0.1704,0.4743,0.77,0.29,0.4,4.7,3.5,0,8,Seven_Mile_Beach_2018
22,010_UQ_RBR01,20180614:1205,22,0.9466,0.6251,0.799,0.3215,5.8,0.0185,0.0312,-1.472,395.6294,0.4191,0.5143,0.3396,0.3624,1.0833,17.337,0.6207,0.3793,0.1632,0.8294,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
23,010_UQ_RBR01,20180614:1205,23,0.9506,0.7961,0.6756,0.1546,5.6,0.0092,-0.4227,-0.2799,85.959,0.1837,0.1942,0.1626,0.3751,1.122,16.7499,0.3929,0.6071,0.1698,0.9397,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
24,010_UQ_RBR01,20180614:1205,24,0.7665,0.6733,0.5992,0.0931,4.1,0.0085,0.0965,-1.113,36.2136,0.135,0.1383,0.1215,0.5767,1.5325,10.8959,0.3659,0.6341,0.1869,0.376,0.77,0.29,0.4,4.7,3.5,0,8,Seven_Mile_Beach_2018
25,010_UQ_RBR01,20180614:1205,25,1.0947,0.599,0.7003,0.4957,3.5,0.046,0.5669,-0.8704,267.8944,0.6151,0.8275,0.4528,0.583,1.7952,10.7771,0.4,0.6,0.3128,0.7397,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
26,010_UQ_RBR01,20180614:1205,26,0.8411,0.6998,0.6086,0.1414,7.7,0.0065,-0.0658,-0.806,197.9167,0.193,0.202,0.1681,0.2869,0.816,21.9039,0.2597,0.7403,0.1092,0.9619,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
27,010_UQ_RBR01,20180614:1205,27,1.0125,0.6077,0.5984,0.4048,7.1,0.0183,1.6259,1.7213,878.8362,0.5714,0.6662,0.3998,0.2847,0.885,22.0703,0.4507,0.5493,0.1426,0.7927,0.77,0.29,0.4,4.7,3.5,0,8,Seven_Mile_Beach_2018
28,010_UQ_RBR01,20180614:1205,28,0.9261,0.5968,0.7234,0.3293,2,0.0647,-0.1778,-1.2248,40.1337,0.4256,0.5517,0.3555,1.2342,3.1416,5.0908,0.6,0.4,0.4631,0.3648,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
29,010_UQ_RBR01,20180614:1205,29,1.0484,0.7221,0.6561,0.3263,9.5,0.0108,0.5738,0.1545,791.5694,0.3974,0.4519,0.3112,0.2079,0.6614,30.2238,0.3895,0.6105,0.1104,1.5808,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
30,010_UQ_RBR01,20180614:1205,30,1.1397,0.655,0.6184,0.4847,7.4,0.0199,1.7832,2.4384,1026.1901,0.6415,0.7399,0.4253,0.2576,0.8491,24.3932,0.5676,0.4324,0.154,1.0262,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
31,010_UQ_RBR01,20180614:1205,31,0.8348,0.6137,0.613,0.2211,4.7,0.0169,0.3431,-0.8688,164.2671,0.3112,0.3602,0.2648,0.4794,1.3368,13.1059,0.3191,0.6809,0.1776,0.4671,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
32,010_UQ_RBR01,20180614:1205,32,0.7535,0.6123,0.6677,0.1412,3.2,0.0171,-0.3376,-0.6497,42.0386,0.2029,0.2306,0.1874,0.76,1.9635,8.2677,0.3438,0.6562,0.2355,0.2735,0.77,0.29,0.4,4.7,3.5,0,8,Seven_Mile_Beach_2018
33,010_UQ_RBR01,20180614:1205,33,0.852,0.6671,0.7418,0.1849,3.3,0.0205,-0.5979,-0.1184,50.8488,0.239,0.2771,0.217,0.6953,1.904,9.0362,0.3636,0.6364,0.2582,0.3581,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
34,010_UQ_RBR01,20180614:1205,34,1.0686,0.7398,0.6534,0.3288,12.2,0.0084,1.1628,1.2122,1254.3213,0.4117,0.4444,0.3077,0.1599,0.515,39.3034,0.4344,0.5656,0.0876,1.7812,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
35,010_UQ_RBR01,20180614:1205,35,1.162,0.6496,0.7051,0.5125,3.7,0.0435,0.8464,-0.4937,259.2702,0.6095,0.7889,0.441,0.5336,1.6982,11.7761,0.2703,0.7297,0.3141,0.7237,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
36,010_UQ_RBR01,20180614:1205,36,0.8249,0.7051,0.5826,0.1197,7.8,0.0054,0.076,0.4743,165.0115,0.1696,0.1698,0.1451,0.2858,0.8055,21.9824,0.2949,0.7051,0.1058,0.9693,0.77,0.29,0.4,4.7,3.5,0,8,Seven_Mile_Beach_2018
37,010_UQ_RBR01,20180614:1205,37,0.9293,0.5818,0.7562,0.3475,3.9,0.0308,-0.1095,-0.7277,224.8661,0.4534,0.5973,0.3739,0.5566,1.6111,11.2895,0.7436,0.2564,0.2383,0.7299,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
38,010_UQ_RBR01,20180614:1205,38,0.9401,0.7547,0.73,0.1854,10.5,0.0058,0.733,-0.9238,433.533,0.2282,0.2457,0.1973,0.1982,0.5984,31.6989,0.4286,0.5714,0.0895,0.8757,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
39,010_UQ_RBR01,20180614:1205,39,1.2725,0.7288,0.7175,0.5438,6.8,0.0231,1.2924,0.5135,781.0173,0.6375,0.7462,0.4273,0.2665,0.924,23.5774,0.2794,0.7206,0.1871,0.9341,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
40,010_UQ_RBR01,20180614:1205,40,0.7597,0.7169,0.6876,0.0428,3.4,0.0048,-0.1029,-0.5171,9.1348,0.0587,0.0597,0.0563,0.7084,1.848,8.8697,0.3235,0.6765,0.2234,0.1419,0.77,0.29,0.4,4.7,3.5,0,8,Seven_Mile_Beach_2018
41,010_UQ_RBR01,20180614:1205,41,1.0782,0.6859,0.644,0.3923,4,0.0316,0.7225,-0.6859,187.4386,0.4853,0.572,0.3639,0.506,1.5708,12.4167,0.25,0.75,0.2696,0.6723,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
42,010_UQ_RBR01,20180614:1205,42,0.8479,0.6431,0.6724,0.2048,5.4,0.0134,-0.1594,-0.2888,179.5046,0.2732,0.3185,0.2416,0.4115,1.1636,15.2674,0.2407,0.7593,0.157,0.585,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
43,010_UQ_RBR01,20180614:1205,43,1.1346,0.6714,0.7966,0.4632,3.5,0.0423,0.3897,-0.795,183.3691,0.5353,0.6899,0.4082,0.574,1.7952,10.9465,0.4,0.6,0.3242,0.6921,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
44,010_UQ_RBR01,20180614:1205,44,0.9079,0.7951,0.7393,0.1128,3.5,0.0114,0.0044,-1.1915,22.0932,0.1361,0.1419,0.1242,0.6332,1.7952,9.9221,0.4571,0.5429,0.2594,0.3188,0.77,0.29,0.4,4.7,3.5,0,8,Seven_Mile_Beach_2018
45,010_UQ_RBR01,20180614:1205,45,0.8191,0.7325,0.6422,0.0866,5.4,0.0058,0.4469,-0.9897,49.7109,0.1191,0.1183,0.1058,0.4184,1.1636,15.0159,0.2222,0.7778,0.1517,0.4638,0.77,0.29,0.4,4.7,3.5,0,8,Seven_Mile_Beach_2018
46,010_UQ_RBR01,20180614:1205,46,1.0782,0.6393,0.6505,0.4389,5.2,0.0267,0.935,-0.1954,454.8256,0.5617,0.6865,0.4071,0.3818,1.2083,16.4557,0.3462,0.6538,0.2074,0.7526,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
47,010_UQ_RBR01,20180614:1205,47,0.811,0.6452,0.6284,0.1657,4.7,0.0128,-0.5087,-1.3481,103.1113,0.2246,0.2569,0.2044,0.486,1.3368,12.9273,0.2979,0.7021,0.1726,0.5256,0.77,0.29,0.4,4.7,3.5,1,8,Seven_Mile_Beach_2018
0,009_UQ_RBR02,20180614:1205,0,0.641,0.4113,0.4696,0.2298,6.2,0.0149,0.3254,-0.5577,780.433,0.4485,0.5587,0.3584,0.4088,1.0134,15.3707,0.3871,0.6129,0.1034,0.6339,0.58,0.24,0.33,5,3.4,0,8,Seven_Mile_Beach_2018
1,009_UQ_RBR02,20180614:1205,1,0.719,0.4682,0.4968,0.2508,5.3,0.0181,0.8103,0.3835,467.6629,0.4393,0.5358,0.3489,0.4543,1.1855,13.8312,0.1321,0.8679,0.1357,0.5542,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
2,009_UQ_RBR02,20180614:1205,2,0.5772,0.4965,0.4387,0.0806,5,0.0069,0.1225,-1.1821,90.3256,0.1602,0.1624,0.1397,0.5365,1.2566,11.7109,0.2,0.8,0.1154,0.3268,0.58,0.24,0.33,5,3.4,0,8,Seven_Mile_Beach_2018
3,009_UQ_RBR02,20180614:1205,3,0.7997,0.4378,0.608,0.3618,3.9,0.0343,-0.5018,-0.3956,478.4833,0.5704,0.8264,0.4525,0.5964,1.6111,10.535,0.4103,0.5897,0.205,0.7774,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
4,009_UQ_RBR02,20180614:1205,4,0.706,0.6065,0.6207,0.0995,2,0.0215,0.1722,-1.4202,9.5879,0.1521,0.164,0.1409,1.355,3.1416,4.6371,0.6,0.4,0.353,0.0989,0.58,0.24,0.33,5,3.4,0,8,Seven_Mile_Beach_2018
5,009_UQ_RBR02,20180614:1205,5,0.6732,0.619,0.5456,0.0542,6.3,0.0034,0.2886,-1.0641,58.4611,0.0891,0.0875,0.0804,0.3926,0.9973,16.0025,0.1905,0.8095,0.1069,0.3955,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
6,009_UQ_RBR02,20180614:1205,6,0.8067,0.5437,0.5579,0.263,3.6,0.0271,-0.5835,-1.1612,154.0028,0.3743,0.4837,0.326,0.6477,1.7453,9.7015,0.2222,0.7778,0.2241,0.5876,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
7,009_UQ_RBR02,20180614:1205,7,0.69,0.5578,0.5791,0.1322,2.1,0.027,-0.1623,-1.3795,18.1874,0.2091,0.237,0.1916,1.2857,2.992,4.8869,0.5714,0.4286,0.3286,0.1626,0.58,0.24,0.33,5,3.4,0,8,Seven_Mile_Beach_2018
8,009_UQ_RBR02,20180614:1205,8,0.6309,0.5769,0.4752,0.054,3.9,0.0057,-1.145,0.4877,24.9992,0.093,0.0936,0.0856,0.6663,1.6111,9.4302,0.3333,0.6667,0.1618,0.4162,0.58,0.24,0.33,5,3.4,0,8,Seven_Mile_Beach_2018
9,009_UQ_RBR02,20180614:1205,9,0.8493,0.4743,0.4449,0.3751,6.1,0.0216,0.6273,-0.1857,1056.4394,0.6241,0.7908,0.4416,0.3625,1.03,17.3347,0.1475,0.8525,0.1392,0.9661,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
10,009_UQ_RBR02,20180614:1205,10,0.6666,0.4438,0.4855,0.2228,1.9,0.0524,0.3865,-1.3145,46.1216,0.4143,0.502,0.3342,1.477,3.3069,4.254,0.6316,0.3684,0.3508,0.1858,0.58,0.24,0.33,5,3.4,0,8,Seven_Mile_Beach_2018
11,009_UQ_RBR02,20180614:1205,11,0.7744,0.4792,0.451,0.2952,7.3,0.0148,0.8412,-0.1801,1064.9695,0.5194,0.6161,0.3812,0.3154,0.8607,19.9206,0.2877,0.7123,0.1061,0.8673,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
12,009_UQ_RBR02,20180614:1205,12,0.6265,0.4492,0.4134,0.1772,5.4,0.0134,0.6124,0.0741,340.1024,0.3526,0.3945,0.2829,0.4763,1.1636,13.1913,0.2037,0.7963,0.116,0.4883,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
13,009_UQ_RBR02,20180614:1205,13,0.7471,0.4127,0.5532,0.3343,4.3,0.0295,-0.7204,-0.3488,609.6596,0.5529,0.8101,0.4475,0.5549,1.4612,11.3226,0.3023,0.6977,0.1737,0.8377,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
14,009_UQ_RBR02,20180614:1205,14,0.626,0.5525,0.466,0.0735,7.1,0.0042,0.1391,-0.8312,132.6106,0.1362,0.133,0.1174,0.3602,0.885,17.4453,0.3239,0.6761,0.0882,0.5259,0.58,0.24,0.33,5,3.4,0,8,Seven_Mile_Beach_2018
15,009_UQ_RBR02,20180614:1205,15,0.797,0.4656,0.5439,0.3314,6.5,0.0185,0.4366,-0.2986,1057.0788,0.5486,0.7118,0.4158,0.3502,0.9666,17.9418,0.3538,0.6462,0.1226,0.9102,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
16,009_UQ_RBR02,20180614:1205,16,0.7009,0.5435,0.4243,0.1574,5.9,0.0103,-0.0173,0.3546,228.3977,0.2804,0.2897,0.2246,0.4118,1.0649,15.259,0.1864,0.8136,0.1188,0.8169,0.58,0.24,0.33,5,3.4,0,8,Seven_Mile_Beach_2018
17,009_UQ_RBR02,20180614:1205,17,0.8201,0.4242,0.5504,0.3959,5,0.0286,0.0414,-0.8252,997.5316,0.651,0.9334,0.4828,0.4531,1.2566,13.8666,0.38,0.62,0.164,0.9319,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
18,009_UQ_RBR02,20180614:1205,18,0.7671,0.5491,0.4548,0.218,8.6,0.0093,0.8447,0.6223,722.526,0.3911,0.397,0.2842,0.2683,0.7306,23.4227,0.1163,0.8837,0.0892,0.8883,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
19,009_UQ_RBR02,20180614:1205,19,0.7165,0.4528,0.4729,0.2637,8.2,0.0122,0.0106,-1.1089,1322.7708,0.456,0.5824,0.368,0.2911,0.7662,21.5807,0.6951,0.3049,0.0874,1.0407,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
20,009_UQ_RBR02,20180614:1205,20,0.5807,0.4707,0.464,0.11,2.7,0.018,0.123,-1.471,39.1983,0.2112,0.2336,0.1894,1.0305,2.3271,6.0974,0.4815,0.5185,0.2151,0.1579,0.58,0.24,0.33,5,3.4,0,8,Seven_Mile_Beach_2018
21,009_UQ_RBR02,20180614:1205,21,0.6928,0.4616,0.5285,0.2311,5,0.0181,0.3778,-0.1436,384.3026,0.413,0.5007,0.3336,0.4913,1.2566,12.7899,0.34,0.66,0.1386,0.4963,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
22,009_UQ_RBR02,20180614:1205,22,0.6622,0.5283,0.5537,0.1339,2,0.0296,0.141,-1.3111,18.6218,0.2252,0.2535,0.2022,1.3875,3.1416,4.5283,0.5,0.5,0.3311,0.1379,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
23,009_UQ_RBR02,20180614:1205,23,0.6574,0.5523,0.4807,0.1052,5.9,0.0071,0.4089,0.5013,136.6014,0.1879,0.1904,0.16,0.4248,1.0649,14.7909,0.1356,0.8644,0.1114,0.4703,0.58,0.24,0.33,5,3.4,0,8,Seven_Mile_Beach_2018
24,009_UQ_RBR02,20180614:1205,24,0.755,0.4775,0.4694,0.2775,7.3,0.0141,0.1801,-0.6437,986.963,0.4713,0.5813,0.3676,0.3194,0.8607,19.6742,0.137,0.863,0.1034,0.8828,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
25,009_UQ_RBR02,20180614:1205,25,0.7169,0.4677,0.4542,0.2492,8.7,0.0109,0.9535,-0.1592,1280.2943,0.458,0.533,0.3477,0.2741,0.7222,22.9215,0.3218,0.6782,0.0824,0.7914,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
26,009_UQ_RBR02,20180614:1205,26,0.8431,0.4529,0.4817,0.3901,7.6,0.018,0.7602,-0.229,1966.0552,0.6577,0.8614,0.4628,0.2904,0.8267,21.6383,0.1974,0.8026,0.1109,1.0788,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
27,009_UQ_RBR02,20180614:1205,27,0.6708,0.4813,0.4552,0.1895,3.5,0.0219,0.9392,-0.5129,127.0364,0.3548,0.3937,0.2825,0.7267,1.7952,8.646,0.4,0.6,0.1917,0.2827,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
28,009_UQ_RBR02,20180614:1205,28,0.6867,0.4517,0.5851,0.235,5.3,0.0174,0.3268,-1.7281,466.6133,0.4263,0.5203,0.3422,0.4645,1.1855,13.5279,0.6415,0.3585,0.1296,0.5306,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
29,009_UQ_RBR02,20180614:1205,29,0.8164,0.5835,0.5003,0.233,8.5,0.0098,0.9482,0.183,668.2775,0.3754,0.3993,0.2854,0.2632,0.7392,23.8689,0.2941,0.7059,0.0961,1.0308,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
30,009_UQ_RBR02,20180614:1205,30,0.7703,0.5002,0.5404,0.27,6.8,0.0146,0.7757,-0.2349,736.8082,0.4578,0.5398,0.3506,0.34,0.924,18.4799,0.4118,0.5882,0.1133,0.6167,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
31,009_UQ_RBR02,20180614:1205,31,0.7375,0.5403,0.444,0.1972,8.5,0.0087,1.1273,0.6873,644.5243,0.3675,0.365,0.2674,0.2768,0.7392,22.7023,0.1294,0.8706,0.0868,0.7912,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
32,009_UQ_RBR02,20180614:1205,32,0.6782,0.4415,0.4413,0.2367,5.1,0.0183,0.6875,-0.493,459.3603,0.4493,0.5362,0.349,0.4862,1.232,12.9222,0.1765,0.8235,0.133,0.4449,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
33,009_UQ_RBR02,20180614:1205,33,0.8091,0.4371,0.4771,0.372,12.7,0.0104,0.1421,-0.422,5660.8309,0.623,0.851,0.4597,0.1762,0.4947,35.6539,0.3858,0.6142,0.0637,2.0457,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
34,009_UQ_RBR02,20180614:1205,34,0.7795,0.4766,0.4213,0.303,10.6,0.0104,0.7824,0.229,2382.1731,0.5376,0.6358,0.3887,0.2154,0.5928,29.1711,0.217,0.783,0.0735,1.5188,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
35,009_UQ_RBR02,20180614:1205,35,0.5736,0.4189,0.4517,0.1547,2.6,0.0266,0.5006,-1.1746,71.133,0.3191,0.3693,0.2697,1.0807,2.4166,5.814,0.6923,0.3077,0.2206,0.1764,0.58,0.24,0.33,5,3.4,0,8,Seven_Mile_Beach_2018
36,009_UQ_RBR02,20180614:1205,36,0.6922,0.4489,0.5409,0.2434,3.4,0.0286,0.9916,-0.2842,194.4958,0.4578,0.5422,0.3516,0.7391,1.848,8.5016,0.7941,0.2059,0.2036,0.2849,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
37,009_UQ_RBR02,20180614:1205,37,0.8266,0.5403,0.5082,0.2863,12.2,0.0083,1.6869,2.7388,2174.5696,0.481,0.53,0.3464,0.1816,0.515,34.6053,0.4262,0.5738,0.0678,1.0689,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
38,009_UQ_RBR02,20180614:1205,38,0.7802,0.5079,0.4931,0.2723,6.2,0.0161,0.5489,-0.8443,594.6889,0.4535,0.5361,0.349,0.3714,1.0134,16.916,0.129,0.871,0.1258,0.6759,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
39,009_UQ_RBR02,20180614:1205,39,0.6272,0.492,0.4478,0.1352,7.1,0.0077,0.3471,-0.4883,346.022,0.2596,0.2747,0.2155,0.3598,0.885,17.4609,0.1408,0.8592,0.0883,0.522,0.58,0.24,0.33,5,3.4,0,8,Seven_Mile_Beach_2018
40,009_UQ_RBR02,20180614:1205,40,0.7497,0.4475,0.5941,0.3022,5.6,0.0202,-0.9287,0.9329,752.875,0.4817,0.6754,0.4031,0.4206,1.122,14.9399,0.25,0.75,0.1339,1.0182,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
41,009_UQ_RBR02,20180614:1205,41,0.8129,0.5923,0.5263,0.2206,6.7,0.0118,0.3487,-0.9617,370.8235,0.3429,0.3725,0.2714,0.3362,0.9378,18.6874,0.1343,0.8657,0.1213,0.7929,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
42,009_UQ_RBR02,20180614:1205,42,0.8394,0.5247,0.5135,0.3147,7.8,0.0142,0.728,-0.6916,1071.0409,0.5022,0.5998,0.3749,0.2834,0.8055,22.1715,0.2179,0.7821,0.1076,0.8936,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
43,009_UQ_RBR02,20180614:1205,43,0.8115,0.5106,0.5353,0.3009,8.2,0.0131,1.3007,0.6219,1190.2869,0.5035,0.5894,0.3708,0.2738,0.7662,22.945,0.4512,0.5488,0.099,0.7212,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
44,009_UQ_RBR02,20180614:1205,44,0.6728,0.5343,0.5491,0.1385,2.4,0.0244,0.3085,-1.3515,29.2899,0.2328,0.2592,0.2059,1.1063,2.618,5.6795,0.625,0.375,0.2803,0.1506,0.58,0.24,0.33,5,3.4,0,8,Seven_Mile_Beach_2018
45,009_UQ_RBR02,20180614:1205,45,0.8271,0.5468,0.4654,0.2804,15,0.0066,0.4878,0.0036,3115.2575,0.4596,0.5128,0.339,0.1474,0.4189,42.6154,0.2,0.8,0.0551,2.1813,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
46,009_UQ_RBR02,20180614:1205,46,0.7218,0.4641,0.44,0.2577,6.4,0.0153,0.5951,-0.8685,729.9038,0.474,0.5553,0.357,0.3734,0.9817,16.8254,0.2031,0.7969,0.1128,0.6729,0.58,0.24,0.33,5,3.4,1,8,Seven_Mile_Beach_2018
0,008_UQ_RBR03,20180614:1205,0,0.5074,0.3035,0.4013,0.2038,4,0.0233,-0.528,0.6763,555.7045,0.4828,0.6715,0.4017,0.7195,1.5708,8.7322,0.2,0.8,0.1268,0.4816,0.47,0.2,0.28,6.2,3.9,1,8,Seven_Mile_Beach_2018
1,008_UQ_RBR03,20180614:1205,1,0.5622,0.3995,0.4351,0.1627,3,0.0241,0.1217,-0.9734,116.189,0.3413,0.4073,0.2894,0.9311,2.0944,6.7479,0.3,0.7,0.1874,0.2376,0.47,0.2,0.28,6.2,3.9,0,8,Seven_Mile_Beach_2018
2,008_UQ_RBR03,20180614:1205,2,0.5419,0.4334,0.4376,0.1085,1.9,0.0276,0.5006,-1.2992,20.6615,0.2285,0.2504,0.2003,1.5959,3.3069,3.9371,0.4737,0.5263,0.2852,0.0827,0.47,0.2,0.28,6.2,3.9,0,8,Seven_Mile_Beach_2018
